reference_hotel_id,reference_room_id,reference_room_name,reference_processed_name,supplier_room_id,supplier_room_name,supplier_processed_name,text_similarity
13902803,1143539263,Apartment (Saga - with swimming pool - A3(6)),apartment saga swimming pool a36,201723314,"Apartment, Pool View",apartment pool view,0.85
13943940,1143634919,"Standard Room, 2 Queen Beds, Microwave, Pool View",standard room 2 queen bed microwave pool view,201766160,"Luxury Double Room, Microwave, Pool View",luxury double room microwave pool view,0.86
2063664,206366421,Romantic King Room,romantic king room,201179803,Romantic Room,romantic room,0.85
13818176,1143381061,"Condo, 2 Queen Beds, Hot Tub",condo 2 queen bed hot tub,219031146,"2 bedroom Cottage, Oceanfront with Hot Tub",2 bedroom cottage oceanfront hot tub,0.86
13545689,1141982664,Apartment (Quadruplo),apartment quadruplo,219900413,Executive Apartment (Quadruple),executive apartment quadruple,0.86
13696029,1142939457,"Deluxe Triple Room, Multiple Beds, Refrigerator & Microwave, Courtyard View",deluxe triple room multiple bed refrigerator microwave courtyard view,201009736,"Family Room, Multiple Beds, Refrigerator & Microwave, Garden View",family room multiple bed refrigerator microwave garden view,0.87
13445490,1142704655,"Cottage, Private Bathroom, Park View (Au fil de l'Eau)",cottage private bathroom park view au fil de leau,200985291,"Luxury Cottage, Private Bathroom, Garden View",luxury cottage private bathroom garden view,0.85
8430424,1142990316,King Suite with Pool View,king suite pool view,200504518,"Superior Room, 1 King Bed, Pool View",superior room 1 king bed pool view,0.87
13659584,1142093087,Family Room (5-Bed-Room),family room 5bedroom,201152190,Room 6 - Family Room,room 6 family room,0.86
13464723,1141909032,Room (Ocean View Standard Room-Lower Floor ),room ocean view standard roomlower floor,200367819,"Deluxe Room, Sea View, Ground Floor",deluxe room sea view ground floor,0.86
13802769,1143355353,"Apartment, 1 Bedroom (Magnolia)",apartment 1 bedroom magnolia,201458002,"Apartment, 1 Bedroom",apartment 1 bedroom,0.87
13626806,1142376219,"Double Room, Balcony (Ugartemendia)",double room balcony ugartemendia,200788494,"Double Room, Balcony (South)",double room balcony south,0.85
13682985,1142650447,"Suite, 2 Twin Beds, Garden Area (Lawn Suites)",suite 2 twin bed garden area lawn suite,218433991,"Suite, 1 Bedroom, Garden View",suite 1 bedroom garden view,0.86
13471443,1142184314,"Superior Room, 1 King Bed, Refrigerator, Garden View",superior room 1 king bed refrigerator garden view,201103712,"Premium Suite, 1 King Bed, Refrigerator, Park View",premium suite 1 king bed refrigerator park view,0.86
13513286,1142212232,Traditional Room (8),traditional room 8,200896054,Traditional Room,traditional room,0.86
13524119,1142259568,"Family Room, Ensuite",family room ensuite,201493306,"Family Apartment, Accessible, Ensuite",family apartment accessible ensuite,0.86
13707456,1142948553,Lake View Villa,lake view villa,219942348,"Grand Villa, 1 King Bed, Lake View, Lakeside",grand villa 1 king bed lake view lakeside,0.85
13566817,1142549408,"Family Room, Terrace, Pool View (2 Adults)",family room terrace pool view 2 adult,201697807,"Standard Room, Pool View (2 adults)",standard room pool view 2 adult,0.86
13692408,1142935559,"Comfort Triple Room, 3 Twin Beds, Non Smoking, Sea View",comfort triple room 3 twin bed non smoking sea view,233107091,"Deluxe Room, 3 Twin Beds, Non Smoking, City View",deluxe room 3 twin bed non smoking city view,0.87
13645100,1142075190,Cabin #5,cabin 5,201453215,"Cabin, 5 Bedrooms",cabin 5 bedroom,0.87
13945399,1143627894,"Double Room, Shared Bathroom (Fan)",double room shared bathroom fan,201036756,"Double Room, Shared Bathroom",double room shared bathroom,0.86
7863493,786349302,Deluxe Studio with Kitchen & Balcony,deluxe studio kitchen balcony,218424208,"Deluxe Studio, 1 Queen Bed, Kitchenette & Balcony",deluxe studio 1 queen bed kitchenette balcony,0.86
13872338,1143501653,"Basic Room, 1 Bedroom (Ali(BBQ/SPA))",basic room 1 bedroom alibbqspa,201028776,"Basic Room, 1 Bedroom",basic room 1 bedroom,0.86
13697515,1142122850,"Executive Suite, Multiple Beds, Ocean View",executive suite multiple bed ocean view,210307934,"Executive Suite, 1 King Bed, Sea View",executive suite 1 king bed sea view,0.87
13822418,1143393040,Royal Triple Room,royal triple room,200917489,Royal Double Room,royal double room,0.87
13692588,1142660283,"Family Suite, Multiple Beds, Kitchenette, View (Converts to 2 Twin Beds)",family suite multiple bed kitchenette view converts 2 twin bed,201154872,"Suite, 2 Double Beds, Kitchenette",suite 2 double bed kitchenette,0.85
1676691,167669101,First Floor Apartment with Sea View,first floor apartment sea view,200905925,"Apartment, Sea View",apartment sea view,0.86
13897836,1143531583,"Standard Apartment, 2 Bedrooms (Cala Viola Trilo 1.5Km From The Beach)",standard apartment 2 bedroom cala viola trilo 15km beach,47981,"Standard Apartment, 2 Bedrooms, Beachfront",standard apartment 2 bedroom beachfront,0.86
25480,2548010,One-Bedroom King Suite with Ocean View,onebedroom king suite ocean view,200909972,Ocean View Two Room Suite,ocean view two room suite,0.87
13809454,1143368086,"Cabin, 2 Queen Beds, Kitchen, Mountain View (unit 1)",cabin 2 queen bed kitchen mountain view unit 1,201607133,"House, 2 Bedrooms, Kitchen, Mountain View",house 2 bedroom kitchen mountain view,0.87
13466049,1142725488,"Superior Cabin, 1 Bedroom, Hot Tub, Mountain View (Rosas)",superior cabin 1 bedroom hot tub mountain view rosas,201146008,"Superior Villa, 2 Bedrooms, Hot Tub",superior villa 2 bedroom hot tub,0.85
13464710,1142724340,Room (Deluxe (bathtub/super king bed/free p),room deluxe bathtubsuper king bedfree p,314054597,"Deluxe Room, 1 King Bed, Accessible, Bathtub",deluxe room 1 king bed accessible bathtub,0.85
13627592,1142864366,"Standard Room, 1 Bedroom (Blue Room)",standard room 1 bedroom blue room,201500461,"Standard Room, 1 Bedroom",standard room 1 bedroom,0.85
13912111,1143589806,"The Lobelia Room, Shared Bathroom",lobelia room shared bathroom,201212816,"Room, Shared Bathroom",room shared bathroom,0.87
13907770,1143641112,"Room, Pool View (2 Twin Beds and 1 Sofabed)",room pool view 2 twin bed 1 sofabed,211510587,"Double Room, 2 Twin Beds, Pool View",double room 2 twin bed pool view,0.87
13872337,1143501677,"Basic Room, 1 Bedroom (Poolvilla kids2)",basic room 1 bedroom poolvilla kids2,201024393,"Standard Room, 1 Bedroom, Pool View",standard room 1 bedroom pool view,0.86
13810568,1143370894,Cabin #25 - 1 Bedroom with Loft,cabin 25 1 bedroom loft,233131340,"Loft, 1 Bedroom",loft 1 bedroom,0.86
8106546,810654602,Budget Triple Room,budget triple room,202171675,Budget Double Room,budget double room,0.87
1573654,157365406,One-Bedroom Apartment - 202RB4,onebedroom apartment 202rb4,201422137,Large Two-Bedroom Apartment,large twobedroom apartment,0.87
13916894,1143576216,"Twin Room, Ensuite, Lake View (Room 22, 1st Floor)",twin room ensuite lake view room 22 1st floor,201147449,Deluxe Lake View Twin Room,deluxe lake view twin room,0.87
13847999,1143472291,Casa La Roca: 4-Bedroom Villa with Pool,casa la roca 4bedroom villa pool,202403932,4-bedroom villa with private pool,4bedroom villa private pool,0.86
13894026,1143549632,One-Bedroom Apartment Park View,onebedroom apartment park view,202437856,One - Bedroom Apartment with Park View,one bedroom apartment park view,0.85
13709793,1142403269,"Japanese Superior Room, Smoking",japanese superior room smoking,201705536,"Superior Room, Japanese Futon, Non Smoking",superior room japanese futon non smoking,0.86
13511472,1142223260,Queen Single,queen single,321420259,Superior Queen Single,superior queen single,0.85
13569306,1142843533,"Romantic Double Room, Refrigerator",romantic double room refrigerator,201118683,"Premier Twin Room, Refrigerator",premier twin room refrigerator,0.85
13454953,1142714288,"Standard Double Room, Shared Bathroom (with shower)",standard double room shared bathroom shower,200965073,Economy Double Room (Shared Shower),economy double room shared shower,0.87
839144,83914402,One-Bedroom Apartment - Split Level,onebedroom apartment split level,316040862,Split level apartment,split level apartment,0.85
13827083,1143412028,"Classic Room, Non Smoking",classic room non smoking,201004487,"Deluxe Room, Non Smoking",deluxe room non smoking,0.86
13945399,1143627914,"Double Room, Private Bathroom (Fan)",double room private bathroom fan,201217826,Standard Fan share Bathroom,standard fan share bathroom,0.86
13818136,1143380828,"Signature Studio Suite, 1 King Bed, Balcony, Bay View",signature studio suite 1 king bed balcony bay view,200976252,"Signature Suite, 1 King Bed, Bay View",signature suite 1 king bed bay view,0.87
13435938,1142699137,Room (Twin Room B (double & single Netflix ),room twin room b double single netflix,201165715,Family Twin Room (Big Window / Netflix available),family twin room big window netflix available,0.85
13898489,1143648271,"Club Room, 1 King Bed, Ocean View (Imperial | NYE)",club room 1 king bed ocean view imperial nye,217509346,"Club Suite, 1 King Bed, Sea View",club suite 1 king bed sea view,0.87
13724149,1142737420,"Tree House (Treehouse, The Yews)",tree house treehouse yews,218416207,Cottage (Yew Tree),cottage yew tree,0.85
2289559,228955907,One-Bedroom Cottage,onebedroom cottage,201031063,Cottage (Multi room),cottage multi room,0.85
13558148,1142806599,Basic Double or Twin Room (Natura),basic double twin room natura,217637703,Basic Double or Twin Room,basic double twin room,0.87
13898489,1143649173,"Family Room, 2 Bedrooms (Club)",family room 2 bedroom club,202158808,"Club Room, 2 Twin Beds (Club Access)",club room 2 twin bed club access,0.86
13527648,1142238881,Double Room with Bathtub and Mountain View,double room bathtub mountain view,201892078,"Double Room, Bathtub, Garden View",double room bathtub garden view,0.87
8223923,822392304,Bed in 6 Bed Mixed Only Dormitory Room Ensuite with Balcony,bed 6 bed mixed only dormitory room ensuite balcony,217829292,6 Bed Mixed Dorm (En-Suite),6 bed mixed dormitory ensuite,0.87
13805522,1143361974,"Family Suite, 2 Bedrooms, Non Smoking, Kitchen (Family Flat - P2)",family suite 2 bedroom non smoking kitchen family flat p2,201265454,"Family Suite, 3 Twin Beds, Non Smoking (2 Bedrooms)",family suite 3 twin bed non smoking 2 bedroom,0.86
13877135,1143510885,"Family Apartment, 2 Bedrooms, 2 Bathrooms, Mountainside (Appartamento Ciliegia shared Pool)",family apartment 2 bedroom 2 bathrooms mountainside appartamento ciliegia shared pool,201623669,"Apartment, 2 Bedrooms, 2 Bathrooms, Pool View",apartment 2 bedroom 2 bathrooms pool view,0.85
13806541,1143364668,"Tent, 2 Twin Beds",tent 2 twin bed,219023026,"Superior Tent, 2 Queen Beds",superior tent 2 queen bed,0.86
13834694,1143440030,"Business Double Room, 1 Queen Bed, Ocean View",business double room 1 queen bed ocean view,201617693,"Executive Double Room, 1 King Bed, Sea View",executive double room 1 king bed sea view,0.87
13623064,1142576589,"Shared Dormitory, Mixed Dorm (5-bed - Ages 18-40 accepted)",shared dormitory mixed dormitory 5bed ages 1840 accepted,201020936,"Standard Shared Dormitory, Mixed Dorm (4)",standard shared dormitory mixed dormitory 4,0.85
13894063,1143525463,Apartment (207),apartment 207,200952413,Apartment,apartment,0.87
13944867,1143625230,"Basic Shared Dormitory, Mixed Dorm, Kitchen",basic shared dormitory mixed dormitory kitchen,201035193,"Basic Shared Dormitory, Mixed Dorm",basic shared dormitory mixed dormitory,0.85
13701647,1142944196,"Superior Chalet, 3 Bedrooms, Garden View, Slope side",superior chalet 3 bedroom garden view slope side,201256805,"Standard Chalet, 3 Bedrooms, Terrace, Mountain View",standard chalet 3 bedroom terrace mountain view,0.87
13845740,1143468590,The Terrace (7 Bedrooms),terrace 7 bedroom,200914960,"Standard Room, 1 Bedroom, Terrace",standard room 1 bedroom terrace,0.86
13810568,1143371207,Cabin #10 - 1 Bedroom with Loft,cabin 10 1 bedroom loft,233131340,"Loft, 1 Bedroom",loft 1 bedroom,0.87
13512046,1142223719,"Basic Quadruple Room, Ensuite (Room (Sleeps 4))",basic quadruple room ensuite room sleeps 4,315492930,"Quadruple Room, Ensuite",quadruple room ensuite,0.86
65784,6578405,Studio Apartment (1 Adult),studio apartment 1 adult,201023256,Studio (1 adult),studio 1 adult,0.86
13881437,1143484227,Apartment (2B/4),apartment 2b4,200999182,Apartment (2),apartment 2,0.87
1719110,171911003,Double Studio with Side Sea VIew,double studio side sea view,200894948,"Studio, Partial Sea View",studio partial sea view,0.96
48602,4860203,Triple Room with Shower,triple room shower,200965194,Economy Triple Room (Shared Shower),economy triple room shared shower,0.86
13550450,1141992994,"Economy Quadruple Room, Sea View",economy quadruple room sea view,229240092,"Quadruple Room, Sea View",quadruple room sea view,0.85
1119458,111945801,One-Bedroom Apartment with Terrace - First Floor,onebedroom apartment terrace first floor,200964308,Apartment (Two-Bedroom Apartment with Terrace),apartment twobedroom apartment terrace,0.86
13575314,1142562524,"Single Room, Canal View",single room canal view,200499773,"Deluxe Room, Canal View",deluxe room canal view,0.86
13602505,1142040278,Double Room (Sunny),double room sunny,202030982,Double Room (Sunshine),double room sunshine,0.96
1845762,184576201,Three-Bedroom Townhouse,threebedroom townhouse,200502893,Three Bedroom Townhouse,three bedroom townhouse,0.96
287764,28776412,Superior Five-Bedroom Apartment,superior fivebedroom apartment,200964338,Apartment (Superior One-Bedroom Apartment),apartment superior onebedroom apartment,0.86
13592347,1142845851,Japanese-Style Standard Room with Private Bathroom (Karin),japanesestyle standard room private bathroom karin,218141788,Standard Japanese-Style Room with Shared Bathroom,standard japanesestyle room shared bathroom,0.85
13806128,1143363471,Premium Room (With AC),premium room ac,201496181,Luxury Room (AC),luxury room ac,0.86
13659351,1142092701,"Apartment, 2 Bedrooms (Family Suite, Cove View)",apartment 2 bedroom family suite cove view,200981013,"Family Suite, 2 Bedrooms, Valley View",family suite 2 bedroom valley view,0.87
13898782,1143649254,"Suite, 1 King Bed, View (Canal House)",suite 1 king bed view canal house,200934008,"Standard Room, 1 Queen Bed, Canal View",standard room 1 queen bed canal view,0.87
13592347,1142845820,Standard Twin with Private Bathroom (Akebi),standard twin private bathroom akebi,201778117,"Standard Twin Room, Private Bathroom",standard twin room private bathroom,0.85
2988779,298877932,Premium King Room with Cathedral View,premium king room cathedral view,215429349,Deluxe Room (Cathedral View),deluxe room cathedral view,0.87
715793,71579307,Two-Bedroom Apartment with Garden View East,twobedroom apartment garden view east,200964308,Apartment (Two-Bedroom Apartment with Terrace),apartment twobedroom apartment terrace,0.86
13626091,1142591577,Modern Japanese-Style Room 203,modern japanesestyle room 203,201138695,Japanese Style Room,japanese style room,0.87
13597397,1142034544,"Romantic Double Room, Smoking",romantic double room smoking,220542112,"Deluxe Double Room, Smoking",deluxe double room smoking,0.86
296676,29667604,Bed in 4-Bed Mixed Dormitory Room with Private Bathroom,bed 4bed mixed dormitory room private bathroom,201286325,"One Bed in 12-Bed Dorm Room, Shared Bathroom",one bed 12bed dormitory room shared bathroom,0.87
13552415,1142540008,"Business Apartment, Courtyard View",business apartment courtyard view,201029927,"Suite, Courtyard View",suite courtyard view,0.86
13559902,1142263695,"Family Room, Mountain View (Standard Plus)",family room mountain view standard plus,200905805,"Family Room, Mountain View",family room mountain view,0.86
13847999,1143471980,Dolce Vista: 4-Bedroom Villa with Pool,dolce vista 4bedroom villa pool,202403932,4-bedroom villa with private pool,4bedroom villa private pool,0.86
5936635,593663501,One-bedroom apartment (split levels) with terrace and sea view,onebedroom apartment split levels terrace sea view,202377557,"Apartment, 1 Bedroom, Terrace, Partial Sea View",apartment 1 bedroom terrace partial sea view,0.86
1907247,190724702,Large Single Room,large single room,201201298,Single Room,single room,0.87
13894140,1143525702,Apartment (76),apartment 76,220204457,Apartment (6.2),apartment 62,0.87
13573087,1142286910,Standard Triple Room (number 7),standard triple room number 7,200905717,Standard Triple Room,standard triple room,0.85
13571421,1142556516,"Comfort Japanese Western-style Corner Room, Non Smoking",comfort japanese westernstyle corner room non smoking,318966779,"Japanese Western-Style Room, Non Smoking",japanese westernstyle room non smoking,0.87
6187275,618727504,Duplex Quadruple Room,duplex quadruple room,201034577,Quadruple Room,quadruple room,0.87
13666271,1142645462,Earth Lagoon View Room with Private Balcony - Twin Bed,earth lagoon view room private balcony twin bed,31461,Ocean View Room with Balcony Two Beds,ocean view room balcony two bed,0.87
13842141,1143463444,"Villa, Multiple Beds (Ref 17 Beautiful 4 Bed Villa with own)",villa multiple bed ref 17 beautiful 4 bed villa own,201527920,"Villa, 4 Bedrooms",villa 4 bedroom,0.87
13642287,1142075381,Single Room (Shared Shower and Toilet),single room shared shower toilet,201111772,"Single Room, Shared Bathroom",single room shared bathroom,0.85
13535454,1142507371,"Presidential Condo, 3 Bedrooms, Non Smoking, Lake View",presidential condo 3 bedroom non smoking lake view,201254770,"Condo, 3 Bedrooms, Lake View",condo 3 bedroom lake view,0.85
13515330,1142762073,"Basic Room, 1 Bedroom (Yeoulsori)",basic room 1 bedroom yeoulsori,201028776,"Basic Room, 1 Bedroom",basic room 1 bedroom,0.85
13668360,1142373479,"Junior Room, 1 King Bed, Garden View",junior room 1 king bed garden view,200818237,"Room, 1 King Bed, Garden View",room 1 king bed garden view,0.87
13566817,1142549666,"Standard Double Room, Terrace, Pool View (2 Adults + 1 Child)",standard double room terrace pool view 2 adult 1 child,201697807,"Standard Room, Pool View (2 adults)",standard room pool view 2 adult,0.85
13514064,1142484288,"Romantic Cottage, Ensuite (SPA-n3)",romantic cottage ensuite span3,201728135,"Cottage, Ensuite",cottage ensuite,0.86
296676,29667606,Bed in 6-Bed Mixed Dormitory Room with Private Bathroom,bed 6bed mixed dormitory room private bathroom,201286325,"One Bed in 12-Bed Dorm Room, Shared Bathroom",one bed 12bed dormitory room shared bathroom,0.87
702422,70242209,Club Victoria Suite,club victoria suite,201011077,Victoria Suite,victoria suite,0.87
400190,1143011779,One-Bedroom King Suite - Non-Smoking,onebedroom king suite nonsmoking,200029996,"1-Bedroom Board Room Suite, 1 King Bed, Non-Smoking",1bedroom board room suite 1 king bed nonsmoking,0.85
13941816,1143609097,"Shared Dormitory, Women only (Seoul 3, 4people)",shared dormitory women only seoul 3 4people,201246735,"Shared Dormitory, Women only (4 Persons)",shared dormitory women only 4 persons,0.85
13604471,1142860019,"Standard Cabin, 1 Queen Bed with Sofa bed, Non Smoking (The Doublewide Cabin)",standard cabin 1 queen bed sofa bed non smoking doublewide cabin,201627251,"Standard Room, 1 Queen Bed with Sofa bed, Non Smoking (Bayside)",standard room 1 queen bed sofa bed non smoking bayside,0.87
1616727,161672713,Junior Queen Suite,junior queen suite,201056642,Queen Suite,queen suite,0.87
13693114,1141859225,Safari Room,safari room,202035846,Safari Suite,safari suite,0.86
2524824,252482425,Junior Oceanfront Queen Suite with Balcony,junior oceanfront queen suite balcony,202038945,"King Suite, Balcony and Ocean View",king suite balcony ocean view,0.85
13826788,1143410760,Studio Superior King,studio superior king,202137588,King Studio,king studio,0.87
2988779,298877946,1 King Premium with Bathtub,1 king premium bathtub,202059199,"Standard Room, 1 King Bed, Bathtub",standard room 1 king bed bathtub,0.86
13889493,1143519472,Queen Bed Unit,queen bed unit,435025,Standard Room Queen Bed,standard room queen bed,0.85
13845758,1143480705,"Premium Room, 3 Bedrooms, Garden View, Slope side",premium room 3 bedroom garden view slope side,218147631,"Apartment, 3 Bedrooms, Garden View",apartment 3 bedroom garden view,0.86
13480679,1142194273,"Executive Penthouse, 1 King Bed",executive penthouse 1 king bed,200918791,"Executive Apartment, 1 King Bed",executive apartment 1 king bed,0.87
13914291,1143564717,APARTMENT WITH TERRACE & JACUZZI 4,apartment terrace jacuzzi 4,201050552,Panoramic Terrace Room with Jacuzzi,panoramic terrace room jacuzzi,0.87
13888183,1143574228,"Family Cottage, 2 Bedrooms (Self Catering cottage for 4)",family cottage 2 bedroom self catering cottage 4,220515547,"Family Cottage, 2 Bedrooms, Accessible, Garden View",family cottage 2 bedroom accessible garden view,0.85
13803993,1143358510,"Family Chalet, 2 Bedrooms, Beach View",family chalet 2 bedroom beach view,201384885,"Family Apartment, 1 Bedroom, Beach View, Oceanfront",family apartment 1 bedroom beach view oceanfront,0.85
13945033,1143625785,6 Bed Family Room Ensuite,6 bed family room ensuite,201160215,Luxury Family 4/5 bed en-suite room,luxury family 45 bed ensuite room,0.86
13511631,1142767511,Standard Double Room (Non-Food),standard double room nonfood,219009111,"Standard Double Room, Accessible",standard double room accessible,0.86
6801574,680157406,Sunset Beach Pool Villa,sunset beach pool villa,321507855,Beach Front Pool Villa,beach front pool villa,0.86
13569306,1142843496,"Comfort Double Room, Refrigerator",comfort double room refrigerator,201118683,"Premier Twin Room, Refrigerator",premier twin room refrigerator,0.85
13912111,1143589713,"The Lachenalia Room, Shared Bathroom",lachenalia room shared bathroom,201212816,"Room, Shared Bathroom",room shared bathroom,0.85
13627592,1142864102,"Standard Room, 1 Bedroom (Cream Room)",standard room 1 bedroom cream room,201500461,"Standard Room, 1 Bedroom",standard room 1 bedroom,0.95
13843652,1143465482,Junior Villa,junior villa,220210537,Junior Suite Villa,junior suite villa,0.86
2063664,206366413,Healthy Double Room,healthy double room,200906252,Plus Double Room,plus double room,0.86
13851821,1143478059,"Deluxe Villa, Pool Access, Mountain View",deluxe villa pool access mountain view,201416911,"Deluxe Bungalow, Pool View",deluxe bungalow pool view,0.85
13822954,1143395309,"Double or Twin Room, Private Bathroom, Harbor View (Room6)",double twin room private bathroom harbor view room6,200933217,"Standard Double or Twin Room, Private Bathroom, City View",standard double twin room private bathroom city view,0.87
13459125,1141900090,Gallery Quadruple Room,gallery quadruple room,201890696,Exclusive Quadruple Room,exclusive quadruple room,0.86
13838260,1143433519,"Family Room, Mixed Dorm, Balcony",family room mixed dormitory balcony,201026265,"Comfort Shared Dormitory, Mixed Dorm, Balcony",comfort shared dormitory mixed dormitory balcony,0.87
314933,31493305,Japanese-Style Twin Room with Private Bathroom,japanesestyle twin room private bathroom,218141788,Standard Japanese-Style Room with Shared Bathroom,standard japanesestyle room shared bathroom,0.87
13518036,1141947660,Classic King,classic king,218419868,King,king,0.87
4097357,409735702,Javanica Two-Bedroom Villa with Private Pool,javanica twobedroom villa private pool,202403932,4-bedroom villa with private pool,4bedroom villa private pool,0.87
13872338,1143501608,"Basic Room, 1 Bedroom (Amante(BBQ/SPA))",basic room 1 bedroom amantebbqspa,201866402,"Basic Room, 1 Bedroom",basic room 1 bedroom,0.86
13943682,1143619702,"Design Room, 3 Twin Beds, Private Bathroom (3 pax)",design room 3 twin bed private bathroom 3 pax,202046382,"Comfort Twin Room, 2 Twin Beds, Private Bathroom",comfort twin room 2 twin bed private bathroom,0.86
9041366,904136602,Deluxe Twin Room with Air Conditioning,deluxe twin room air conditioning,210305074,Business Double or Twin Room (air conditioning),business double twin room air conditioning,0.87
2806148,280614801,Two-Bedroom Suite,twobedroom suite,201422137,Large Two-Bedroom Apartment,large twobedroom apartment,0.86
13569306,1142843529,"Family Quadruple Room, 2 Bedrooms, Refrigerator, Ground Floor",family quadruple room 2 bedroom refrigerator ground floor,218110252,"Family Quadruple Room, 2 Double Beds, Accessible, Refrigerator",family quadruple room 2 double bed accessible refrigerator,0.97
1822888,182288807,Comfort Triple Room with Shower,comfort triple room shower,200951876,Deluxe Double Room with Shower,deluxe double room shower,0.85
13946275,1143633539,"Deluxe Room, Multiple Beds, Refrigerator, Mountain View",deluxe room multiple bed refrigerator mountain view,201316378,"Comfort Studio Suite, 1 Queen Bed, Refrigerator, Mountain View",comfort studio suite 1 queen bed refrigerator mountain view,0.86
13915320,1143569342,Standard Room (White),standard room white,201917987,Standard Room,standard room,0.85
13724149,1142737407,Suite (Coach House),suite coach house,201289561,Suite House,suite house,0.87
7938067,793806704,Deluxe Queen Studio ,deluxe queen studio,200525743,Standard Queen Studio,standard queen studio,0.85
13945033,1143625881,5 Bed Ensuite Room,5 bed ensuite room,220259389,5 bed room,5 bed room,0.86
13837878,1143453046,Senior Room,senior room,200457514,Senior Double Room,senior double room,0.85
13894063,1143525842,Apartment (614),apartment 614,220204457,Apartment (6.2),apartment 62,0.87
13626091,1142591307,Japanese-Style Room 101,japanesestyle room 101,201158657,Japanese-style room Seseragi-kan,japanesestyle room seseragikan,0.86
2087417,208741702,Luxury Safari Room,luxury safari room,201188895,Luxury Safari,luxury safari,0.96
13626091,1142591168,Modern Japanese-Style Room 202,modern japanesestyle room 202,201138695,Japanese Style Room,japanese style room,0.85
13553808,1141976648,Business Triple Room,business triple room,201027066,Business Double Room,business double room,0.86
