reference_hotel_id,reference_room_id,reference_room_name,reference_processed_name,supplier_room_id,supplier_room_name,supplier_processed_name,text_similarity
13833472,1143434449,"Quadruple room (basement, in the annex)",quadruple room basement annex,200575690,"Quadruple room (basement, in the annex)",quadruple room basement annex,1.0
1480520,148052003,Studio with Sea View ( 3 adults ),studio sea view 3 adult,218169575,"Studio, Sea View (3 adults)",studio sea view 3 adult,1.0
13684014,1142651858,Premier Twin Room,premier twin room,219101634,Premier Twin Room,premier twin room,1.0
13519673,1142234183,Deluxe Studio Suite,deluxe studio suite,229528110,Deluxe Studio Suite,deluxe studio suite,1.0
5137084,513708403,Standard Quadruple Room,standard quadruple room,315722016,Standard Quadruple Room,standard quadruple room,1.0
7032759,703275902,Suite,suite,321614419,Suite,suite,1.0
13588168,1142838235,"Superior Suite, 1 Bedroom",superior suite 1 bedroom,201146892,"Superior Suite, 1 Bedroom",superior suite 1 bedroom,1.0
252834,25283404,Double or Twin Room with Sea View,double twin room sea view,201010879,"Double or Twin Room, Sea View",double twin room sea view,1.0
13652223,1142083472,"Room, 2 Twin Beds",room 2 twin bed,201339942,"Room, 2 Twin Beds",room 2 twin bed,1.0
13578843,1142841402,"Junior Suite, Ocean View",junior suite ocean view,210300718,Junior Suite Ocean View,junior suite ocean view,1.0
13522320,1141852417,Executive Room,executive room,201056561,Executive Room,executive room,1.0
9871963,987196303,Deluxe Double or Twin Room with Balcony,deluxe double twin room balcony,201309240,"Deluxe Double or Twin Room, Balcony",deluxe double twin room balcony,1.0
13478460,1141922378,Luxury One Bedroom Apartment,luxury one bedroom apartment,201603930,Luxury One Bedroom Apartment,luxury one bedroom apartment,1.0
13834282,1143438105,Traditional Double Room,traditional double room,229855594,Traditional Double Room,traditional double room,1.0
13941661,1143596435,"Economy Twin Room, 2 Twin Beds, Non Smoking",economy twin room 2 twin bed non smoking,202105612,"Economy Twin Room, 2 Twin Beds, Non Smoking",economy twin room 2 twin bed non smoking,1.0
10937780,1093778012,Twin Room,twin room,200988954,Twin Room,twin room,1.0
13917425,1143579122,"Deluxe Room, Multiple Beds",deluxe room multiple bed,217547703,"Deluxe Room, Multiple Beds",deluxe room multiple bed,1.0
13818981,1143416716,Special Offer - Double Room,special offer double room,212411318,Special Offer Double room,special offer double room,1.0
13836781,1143450604,"Suite, 2 Bedrooms, Kitchen",suite 2 bedroom kitchen,201152865,"Suite, 2 Bedrooms, Kitchen",suite 2 bedroom kitchen,1.0
7730465,773046507,Quadruple Room with Balcony,quadruple room balcony,201500771,"Quadruple Room, Balcony",quadruple room balcony,1.0
13831184,1143427059,"Superior Room, Sea View",superior room sea view,200156518,"Superior Room, Sea View",superior room sea view,1.0
13892575,1143523970,Deluxe Double Studio,deluxe double studio,218427471,Deluxe double studio,deluxe double studio,1.0
13559839,1142539395,Triple Room (3 adults),triple room 3 adult,314901352,Superior Triple Room (3 Adults),superior triple room 3 adult,0.9
13652223,1142083422,"Junior Suite, 1 King Bed, Corner",junior suite 1 king bed corner,156507,"Junior Suite, 1 King Bed",junior suite 1 king bed,0.93
13624243,1142862140,Superior Twin Room (with extra bed),superior twin room extra bed,201315206,"Superior Room, 2 Twin Beds",superior room 2 twin bed,0.93
13914327,1143564897,"Family Villa, 3 Bedrooms",family villa 3 bedroom,212717876,"Villa, 3 Bedrooms",villa 3 bedroom,0.94
13647520,1142348238,"Double Room, 1 Double Bed, Ensuite",double room 1 double bed ensuite,314054093,"Double Room, 1 Double Bed",double room 1 double bed,0.92
13806329,1143362421,"Basic Room, 1 Bedroom, City View",basic room 1 bedroom city view,201050770,"Apartment, 1 Bedroom, City View",apartment 1 bedroom city view,0.8
13510758,1142494059,"Family Suite, 2 Double Beds, Ocean View, Sea Facing",family suite 2 double bed ocean view sea facing,201050465,"Deluxe Double or Twin Room, 1 King Bed, Sea View, Sea Facing",deluxe double twin room 1 king bed sea view sea facing,0.8
13802005,1143350730,Superior Premium Room,superior premium room,215444848,Premium Room,premium room,0.9
13570608,1142830393,"Basic Single Room, Smoking (Basic Single Room, Smoking)",basic single room smoking basic single room smoking,314097865,"Basic Single Room, Non Smoking",basic single room non smoking,0.94
13824598,1143435984,Standard Accessible Room,standard accessible room,201134775,"Room, Accessible",room accessible,0.9
13800967,1143346239,"Studio, Accessible",studio accessible,217852965,ACCESSIBLE STUDIO,accessible studio,0.98
13474374,1142730915,"Luxury House, 5 Bedrooms, Ocean View, Oceanfront",luxury house 5 bedroom ocean view oceanfront,201788928,"Family House, 5 Bedrooms, Ocean View, Sea Facing",family house 5 bedroom ocean view sea facing,0.92
13585265,1142019423,Executive Single Room,executive single room,217843516,Executive Room (Single Use),executive room single use,0.92
13800967,1143346462,"Premium Double or Twin Room, Balcony, Sea View",premium double twin room balcony sea view,201016355,"Classic Double or Twin Room, Balcony, Sea View",classic double twin room balcony sea view,0.96
13519673,1142234294,"Grand Room, 1 King Bed (Premier)",grand room 1 king bed premier,211804359,"Grand Room, 1 King Bed",grand room 1 king bed,0.94
13510758,1142494083,"Romantic Suite, 1 Bedroom, Bathtub, Ocean View",romantic suite 1 bedroom bathtub ocean view,202057555,"Romantic Suite, 1 King Bed, Bathtub",romantic suite 1 king bed bathtub,0.91
13456915,1142444789,"Standard Double or Twin Room, Private Bathroom",standard double twin room private bathroom,200931989,"Standard Double Room, 2 Twin Beds, Private Bathroom",standard double room 2 twin bed private bathroom,0.95
13526441,1141965518,"Twin Room, 2 Bedrooms, Smoking",twin room 2 bedroom smoking,201347706,"Room, 2 Twin Beds, Smoking",room 2 twin bed smoking,0.93
13559714,1142269770,Corner Suite,corner suite,315584298,"Suite, Corner",suite corner,0.97
13574245,1142834792,"Junior Suite, Pool Access, City View",junior suite pool access city view,202424001,Junior Suite Pool Access,junior suite pool access,0.9
257725,25772503,Deluxe Family Suite,deluxe family suite,217842537,Family Suite (Deluxe),family suite deluxe,0.98
13946587,1143635941,"Family Room, Garden View, Garden Area",family room garden view garden area,202441681,"Family Room, Garden View",family room garden view,0.96
13834956,1143441349,Deluxe King Room with Balcony,deluxe king room balcony,314433901,King Room with Balcony,king room balcony,0.93
13831972,1143420404,"Standard Suite, 1 Bedroom, Private Bathroom",standard suite 1 bedroom private bathroom,201041669,"Suite, Private Bathroom",suite private bathroom,0.91
13800967,1143345413,Luxury One Bedroom Suite with Terrace,luxury one bedroom suite terrace,318630398,One Bedroom Suite Terrace,one bedroom suite terrace,0.97
13910308,1143537548,"Luxury Room, Ensuite, Sea View (with Shower)",luxury room ensuite sea view shower,200367820,"Deluxe Room, Sea View (with Shower)",deluxe room sea view shower,0.9
13923934,1143599565,"Comfort House, 2 Bedrooms",comfort house 2 bedroom,201024842,"Comfort Room, 2 Bedrooms",comfort room 2 bedroom,0.96
13574819,1142835764,Deluxe Queen Room - 2 Queen beds,deluxe queen room 2 queen bed,200778766,"Deluxe Room, 2 Queen Beds",deluxe room 2 queen bed,0.97
13520104,1142775799,"Family Quadruple Room, Shared Bathroom",family quadruple room shared bathroom,201288863,"Quadruple Room, Shared Bathroom",quadruple room shared bathroom,0.96
13496316,1141928850,"Deluxe Double Room, Pool Access, Garden View",deluxe double room pool access garden view,200825446,"Double Room, Garden View (or Pool View)",double room garden view pool view,0.96
269205,26920502,One-Bedroom Queen Suite with Sofa Bed,onebedroom queen suite sofa bed,200106493,"Suite, 1 Queen Bed with Sofa bed",suite 1 queen bed sofa bed,0.91
13820694,1143397763,"Superior Room, Hill View",superior room hill view,201043445,"Superior Double Room, Hill View",superior double room hill view,0.92
13923618,1143599136,"Family House, 3 Bedrooms, Pool View",family house 3 bedroom pool view,200905774,"Family Apartment, 2 Bedrooms, Pool View",family apartment 2 bedroom pool view,0.92
4333727,433372702,Bunk Bed in Female Dormitory Room  ,bunk bed female dormitory room,220548831,Dormitory Room - 8 Bunk Beds,dormitory room 8 bunk bed,0.9
13557737,1142526932,"Executive Room, 1 Bedroom",executive room 1 bedroom,202316043,"Executive Apartment, 1 Bedroom",executive apartment 1 bedroom,0.94
13696800,1142393008,"Economy Single Room, 1 Twin Bed",economy single room 1 twin bed,212407629,"Economy Room, 1 Twin Bed",economy room 1 twin bed,0.95
13664200,1142099030,"Comfort Apartment, 2 Bedrooms, Terrace, Sea View",comfort apartment 2 bedroom terrace sea view,201729772,"Comfort Apartment, 1 Bedroom, Terrace, Sea View",comfort apartment 1 bedroom terrace sea view,0.98
13476387,1141916937,"Deluxe Villa, 4 Bedrooms",deluxe villa 4 bedroom,201030411,"Deluxe Villa, 1 Bedroom",deluxe villa 1 bedroom,0.95
13801035,1143346959,"Room, 2 Twin Beds, Accessible, Ocean View",room 2 twin bed accessible ocean view,201383816,"Room, 2 Twin Beds, Sea View",room 2 twin bed sea view,0.93
13702707,1142397774,"Japanese Style Twin Room, Shared Bathroom - Main Building",japanese style twin room shared bathroom main building,220810695,Japanese Style Room for 2 People (Shared Bathroom),japanese style room 2 person shared bathroom,0.9
13418484,1141847079,"Room, 1 Queen Bed, Accessible, Non Smoking (Mobility, Roll-In Shower)",room 1 queen bed accessible non smoking mobility rollin shower,315888918,"Studio Suite, 2 Queen Beds, Accessible, Non Smoking (Mobility, Roll-In Shower)",studio suite 2 queen bed accessible non smoking mobility rollin shower,0.96
13907824,1143641122,Deluxe Room (Creek View),deluxe room creek view,201899015,"Deluxe Room, Lake View",deluxe room lake view,0.91
13429906,1142693006,Honeymoon Duplex Suite with Private Pool Villa,honeymoon duplex suite private pool villa,200907776,"Honeymoon Villa, Private Pool",honeymoon villa private pool,0.94
9328377,932837708,Double or Twin Room with View,double twin room view,200257267,Double or Twin Room (Land View),double twin room land view,0.91
13615079,1142597715,"Studio, Ground Floor",studio ground floor,201035061,Ground Floor Studio Room,ground floor studio room,0.95
13908975,1143521961,Economy Double Room (#02),economy double room 02,200139117,Economy Double Room,economy double room,0.93
13557048,1142534078,"Compact Single Room, Smoking",compact single room smoking,200009095,"Single Room, Smoking",single room smoking,0.94
13510758,1142494070,"Panoramic Suite, 1 Bedroom, Ocean View, Sea Facing",panoramic suite 1 bedroom ocean view sea facing,213006356,"Suite, 1 Bedroom, Ocean View",suite 1 bedroom ocean view,0.9
13888378,1143517806,Apartment (0 Bedroom),apartment 0 bedroom,201458604,"Apartment, 1 Bedroom",apartment 1 bedroom,0.81
418661,41866108,Deluxe Double Room with Pool View,deluxe double room pool view,219001381,"Double Room, Pool View",double room pool view,0.95
13456915,1142444771,"Standard Quadruple Room, Private Bathroom",standard quadruple room private bathroom,201612021,"Quadruple Room, Private Bathroom",quadruple room private bathroom,0.97
13831600,1143429234,"Twin Room, Garden View",twin room garden view,201019964,"Standard Twin Room, Garden View",standard twin room garden view,0.97
13831972,1143417905,"Deluxe Double Room, Private Bathroom",deluxe double room private bathroom,201015798,"Deluxe Twin Room, Private Bathroom",deluxe twin room private bathroom,0.95
13842552,1143464020,Villa (6 Bedrooms),villa 6 bedroom,201527924,"Villa, 5 Bedrooms",villa 5 bedroom,0.95
13418511,1141847408,"Studio Suite, 1 King Bed, Smoking",studio suite 1 king bed smoking,467633,"Studio Suite, 1 King Bed, Non Smoking",studio suite 1 king bed non smoking,0.94
13491370,1142203917,"Double or Twin Room, Mountain View",double twin room mountain view,221450142,"Twin Room, Mountain View",twin room mountain view,0.97
13664200,1142099007,"Comfort Apartment, 3 Bedrooms (with Garden)",comfort apartment 3 bedroom garden,201929635,"Comfort Apartment, 1 Bedroom, Garden View",comfort apartment 1 bedroom garden view,0.94
7770431,777043103,Queen Room with Garden View,queen room garden view,214521113,Standard Queen Room with Garden View,standard queen room garden view,0.97
13943749,1143619937,Basic Single Room,basic single room,200909856,Single Room,single room,0.93
13868671,1143507418,"Apartment, 2 Bedrooms, Smoking, Balcony",apartment 2 bedroom smoking balcony,219019267,"Apartment, 2 Bedrooms, Balcony",apartment 2 bedroom balcony,0.9
1357084,135708408,Double or Twin Room with Mountain View,double twin room mountain view,221450142,"Twin Room, Mountain View",twin room mountain view,0.97
13802005,1143351970,Deluxe Premium Room with Balcony (Partially Sea View),deluxe premium room balcony partially sea view,201622507,"Deluxe Room, Balcony, Sea View",deluxe room balcony sea view,0.96
13599242,1142306646,"Family House, 2 Bedrooms",family house 2 bedroom,201365803,"Family Room, 2 Bedrooms",family room 2 bedroom,0.94
5828080,582808003,Single Room with Private External Bathroom,single room private external bathroom,200999824,"Single Room, Private Bathroom",single room private bathroom,0.94
13668429,1142373620,Lake View Three Bedroom Apartment,lake view three bedroom apartment,201923679,"Apartment, 3 Bedrooms (Lakefront)",apartment 3 bedroom lakefront,0.95
269205,26920501,King or Queen Studio with Sofa Bed,king queen studio sofa bed,200908552,Queen Studio with Sofa Bed,queen studio sofa bed,0.97
13864493,1143487537,Cottage (1 Bedroom),cottage 1 bedroom,214504265,"Cottage, 2 Bedrooms",cottage 2 bedroom,0.93
13634183,1142614158,"Deluxe Room, 2 Twin Beds, Lake View",deluxe room 2 twin bed lake view,232261529,"Deluxe Twin Room, 2 Twin Beds, Lake View",deluxe twin room 2 twin bed lake view,0.98
13573356,1142833498,"Standard Double Room, 1 Double Bed, City View",standard double room 1 double bed city view,316268822,"Standard Room, 1 Double Bed, City View",standard room 1 double bed city view,0.98
13611511,1142867638,"Family Room, 1 Bedroom, Lake View",family room 1 bedroom lake view,221403018,"Apartment, 1 Bedroom, Lake View",apartment 1 bedroom lake view,0.92
13691308,1142934376,"Deluxe Twin Room, Accessible, Non Smoking",deluxe twin room accessible non smoking,213003484,"Deluxe Twin Room, Non Smoking",deluxe twin room non smoking,0.98
13600522,1142334658,"306 Japanese/ Western Style Room, Non Smoking",306 japanese western style room non smoking,201033425,"Japanese Style Room, Non Smoking",japanese style room non smoking,0.91
13432638,1142423927,"Deluxe Apartment, 3 Bedrooms, Balcony, Mountain View",deluxe apartment 3 bedroom balcony mountain view,200905621,"Apartment, 1 Bedroom, Balcony, Mountain View",apartment 1 bedroom balcony mountain view,0.94
13518154,1142222161,"Standard Suite, 1 Bedroom, Kitchen (Suite)",standard suite 1 bedroom kitchen suite,201152856,"Suite, 1 Bedroom, Kitchen",suite 1 bedroom kitchen,0.94
13526441,1141965547,"Twin Room, 2 Bedrooms, Non Smoking",twin room 2 bedroom non smoking,201347716,"Room, 2 Twin Beds, Non Smoking",room 2 twin bed non smoking,0.95
13802005,1143352515,Deluxe Triple with Balcony (Sea View),deluxe triple balcony sea view,201374250,"Standard Triple Room, Balcony, Sea View (Triple)",standard triple room balcony sea view triple,0.93
13604649,1142065164,"Deluxe Quadruple Room, Private Bathroom",deluxe quadruple room private bathroom,201612021,"Quadruple Room, Private Bathroom",quadruple room private bathroom,0.96
2285852,228585203,Apartment 2,apartment 2,316390873,"Apartment, 2 Bedrooms (Apartment 2)",apartment 2 bedroom apartment 2,0.91
13464152,1142451919,Traditional Double Room with Shared Bathroom,traditional double room shared bathroom,201037005,"Standard Double Room, Shared Bathroom",standard double room shared bathroom,0.96
13421121,1142146696,"Standard Apartment, 2 Twin Beds",standard apartment 2 twin bed,201301430,"Standard Room, 2 Twin Beds",standard room 2 twin bed,0.94
13695892,1142121057,"Deluxe Room, Garden Area",deluxe room garden area,201159091,"Deluxe Room, Garden View",deluxe room garden view,0.96
13591528,1142844837,Deluxe Room (Pool Side),deluxe room pool side,200305688,"Deluxe Room, Pool View",deluxe room pool view,0.96
13520104,1142775787,"Twin Room, Shared Bathroom, Sea View",twin room shared bathroom sea view,200897856,"Comfort Double or Twin Room, Shared Bathroom, Partial Sea View",comfort double twin room shared bathroom partial sea view,0.94
13432638,1142423937,Superior Plus 2 Bedroom Apartment,superior plus 2 bedroom apartment,219021673,"Superior Apartment, 2 Bedrooms",superior apartment 2 bedroom,0.95
13946587,1143635957,"Standard Room, Sea View, Sea Facing",standard room sea view sea facing,200905796,"Standard Room, Sea View",standard room sea view,0.95
9864387,986438703,4-Bed Female Dormitory Room,4bed female dormitory room,201308192,1 bed in 4-bed female dormitory room,1 bed 4bed female dormitory room,0.91
13574245,1142834885,"Signature Double Room, Balcony",signature double room balcony,200938013,"Standard Double Room, Balcony (Authentic)",standard double room balcony authentic,0.91
4541236,454123602,One-Bedroom Apartment with Balcony,onebedroom apartment balcony,201455334,Two-bedroom apartment with balcony and city view,twobedroom apartment balcony city view,0.93
298341,29834105,Single Bed in Mixed Dormitory Room,single bed mixed dormitory room,218401529,Bed in 9-Bed Mixed Dormitory Room,bed 9bed mixed dormitory room,0.91
13919254,1143588624,Mixed Dormitory 8 Beds,mixed dormitory 8 bed,201216041,Bed in 8 Bed Mixed Dorm,bed 8 bed mixed dormitory,0.96
190896,19089608,Suite with Sofa Bed,suite sofa bed,200106493,"Suite, 1 Queen Bed with Sofa bed",suite 1 queen bed sofa bed,0.92
13432638,1142423863,"Standard Apartment, 3 Bedrooms, Mountain View",standard apartment 3 bedroom mountain view,219004033,"Standard Apartment, 2 Bedrooms, Mountain View",standard apartment 2 bedroom mountain view,0.93
13557048,1142534139,"Compact Single Room, Non Smoking",compact single room non smoking,314097865,"Basic Single Room, Non Smoking",basic single room non smoking,0.94
13908975,1143521209,Family Quadruple Room (#15),family quadruple room 15,201009200,Family Quadruple Room,family quadruple room,0.95
13668429,1142373450,Lake View Two Bedroom Apartment,lake view two bedroom apartment,201558062,"Apartment, 2 Bedrooms, Lake View",apartment 2 bedroom lake view,0.97
10937780,1093778016,Apartment - Split Level,apartment split level,201273055,Split level apartment,split level apartment,0.98
13699143,1142666635,"Comfort Apartment, Balcony",comfort apartment balcony,201828820,"Comfort Apartment, 2 Bedrooms, Balcony",comfort apartment 2 bedroom balcony,0.92
13947517,1143646216,"Duplex, 1 Bedroom, Balcony, Partial Ocean View",duplex 1 bedroom balcony partial ocean view,314002846,"Superior Condo, 1 Bedroom, Balcony, Partial Ocean View",superior condo 1 bedroom balcony partial ocean view,0.93
8986989,898698901,Two-Bedroom Apartment,twobedroom apartment,315977558,Two-bedroom apartment Standard,twobedroom apartment standard,0.94
8334591,833459101,Studio with Sofa Bed,studio sofa bed,200908552,Queen Studio with Sofa Bed,queen studio sofa bed,0.94
13802005,1143352392,Deluxe Premium Room with Balcony,deluxe premium room balcony,311990,"Deluxe Room, Balcony",deluxe room balcony,0.96
13429906,1142692967,2 Bedroom Family Pool Villa,2 bedroom family pool villa,201655806,Two bedroom Pool Villa,two bedroom pool villa,0.94
13944808,1143624802,Family Room With Bathroom,family room bathroom,201184535,"Family Room, Shared Bathroom",family room shared bathroom,0.9
13603779,1142584840,Duplex Comfort 1A,duplex comfort 1a,201001631,Comfort Duplex,comfort duplex,0.91
13559714,1142269573,Superior Junior Suite,superior junior suite,202054719,Junior Suite (Superior),junior suite superior,0.98
13604381,1142859919,Suite M - Courtyard View,suite m courtyard view,218158677,"Superior Suite, Courtyard View",superior suite courtyard view,0.92
13912665,1143555213,"Double Room, Shared Bathroom (B)",double room shared bathroom b,201147089,Double Room with Shared Bathroom,double room shared bathroom,0.95
13668429,1142373547,Lake Front Three Bedroom,lake front three bedroom,201923679,"Apartment, 3 Bedrooms (Lakefront)",apartment 3 bedroom lakefront,0.9
13599307,1142036247,"Comfort Double Room, 1 Queen Bed, Non Smoking",comfort double room 1 queen bed non smoking,201511590,"Comfort Room, 1 Double Bed, Non Smoking",comfort room 1 double bed non smoking,0.96
13520104,1142775809,"Double or Twin Room, Private Bathroom",double twin room private bathroom,201612067,"Twin Room, Private Bathroom",twin room private bathroom,0.96
13478460,1141922407,Superior One Bedroom Apartment,superior one bedroom apartment,320749416,"Superior Apartment, 1 Bedroom",superior apartment 1 bedroom,0.95
13827139,1143412223,"Chalet, 1 Bedroom",chalet 1 bedroom,201224054,"Chalet, 2 Bedrooms",chalet 2 bedroom,0.93
13929686,1143600221,"Family House, 5 Bedrooms",family house 5 bedroom,201691672,"Family House, 4 Bedrooms",family house 4 bedroom,0.94
6134499,613449903,Suite with Garden View,suite garden view,213308632,Suite (Garden),suite garden,0.92
13604649,1142065174,"Comfort Double Room, Shared Bathroom",comfort double room shared bathroom,201147089,Double Room with Shared Bathroom,double room shared bathroom,0.93
13884254,1143499341,"Basic Apartment, 1 Bedroom, Ocean View",basic apartment 1 bedroom ocean view,202426761,"Deluxe Apartment, 1 Bedroom, Ocean View",deluxe apartment 1 bedroom ocean view,0.96
13824598,1143435884,Standard Spa Room,standard spa room,321506108,The Spa Room,spa room,0.92
13714860,1141871720,Room (No Smoking (standard)),room no smoking standard,32807,"Standard Room, Non Smoking",standard room non smoking,0.93
13714860,1142678876,Room (Vip),room vip,201033237,VIP Room,vip room,0.98
13882747,1143504181,"Apartment, 1 Bedroom, Courtyard Area",apartment 1 bedroom courtyard area,201232176,"Apartment, 2 Bedrooms (The Courtyard 2)",apartment 2 bedroom courtyard 2,0.91
8063899,806389901,Double Room with Private External Bathroom,double room private external bathroom,201340900,"Double Room, Private Bathroom",double room private bathroom,0.95
13896861,1143647647,Jacuzzi Suite,jacuzzi suite,201129827,King Jacuzzi Tub Suite,king jacuzzi tub suite,0.9
13575064,1142836025,Superior Japanese Style Room Smoking,superior japanese style room smoking,201033425,"Japanese Style Room, Non Smoking",japanese style room non smoking,0.9
13573542,1142287672,Deluxe Room - with Breakfast,deluxe room breakfast,201259546,Deluxe Room (Breakfast for 2),deluxe room breakfast 2,0.96
13825361,1143402617,"Superior Suite, Terrace, Pool View",superior suite terrace pool view,200999782,"Superior Room, Pool Access, Sea View (Terrace)",superior room pool access sea view terrace,0.93
13920334,1143595119,Superior King or Twin Room,superior king twin room,200243834,Superior Twin Room,superior twin room,0.9
13878788,1143513155,"Studio, Sea View (2)",studio sea view 2,229515085,"Studio, Sea View",studio sea view,0.93
4726339,472633903,Superior Double or Twin Room with Mountain View,superior double twin room mountain view,201226991,"Superior Twin Room, Mountain View",superior twin room mountain view,0.98
13907824,1143641099,Junior Suite Creek View,junior suite creek view,212418501,Junior Suite River View,junior suite river view,0.94
13919857,1143591614,"Honeymoon Double Room, Ensuite, City View",honeymoon double room ensuite city view,201194238,"Honeymoon Double Room, City View",honeymoon double room city view,0.96
4688439,468843902,Bed in Deluxe Mixed Dormitory,bed deluxe mixed dormitory,218401529,Bed in 9-Bed Mixed Dormitory Room,bed 9bed mixed dormitory room,0.9
13490661,1141930563,Room (Ondol Room),room ondol room,218716879,Room (Ondol),room ondol,0.95
13538889,1142516282,"Economy Double or Twin Room, Garden View",economy double twin room garden view,201034107,"Double or Twin Room, Garden View",double twin room garden view,0.9
13695892,1142121032,"Room, Corner",room corner,218118265,Corner Room,corner room,0.96
13584264,1142333511,"Deluxe Room, 2 Queen Beds, Accessible, Smoking",deluxe room 2 queen bed accessible smoking,229235615,"Deluxe Room, 1 Queen Bed, Accessible, Smoking",deluxe room 1 queen bed accessible smoking,0.98
13527434,1142805024,"Deluxe Double Room Single Use, Annex Building",deluxe double room single use annex building,213013261,"Double Room, Annex Building",double room annex building,0.9
13497645,1142541230,"Junior Suite, One Queen Bed",junior suite one queen bed,156507,"Junior Suite, 1 King Bed",junior suite 1 king bed,0.83
489362,48936221,Queen Room with Two Queen Beds and Communications Mobility Accessible Roll-In Shower,queen room two queen bed communications mobility accessible rollin shower,321536104,"Room, 2 Queen Beds (Mobility Accessible, Roll-In Shower)",room 2 queen bed mobility accessible rollin shower,0.93
13928879,1143594331,"Shared Dormitory, Mixed Dorm (10 guests)",shared dormitory mixed dormitory 10 guests,201522937,"Shared Dormitory, Mixed Dorm",shared dormitory mixed dormitory,0.91
13487071,1142743269,"Standard Studio, 1 Queen Bed, Non Smoking, Kitchenette",standard studio 1 queen bed non smoking kitchenette,201013400,"Studio, 2 Queen Beds, Non Smoking, Kitchenette",studio 2 queen bed non smoking kitchenette,0.96
190896,19089606,Honeymoon Suite with Private Jetted Tub,honeymoon suite private jetted tub,217822914,Honeymoon Suite (Outdoor Private Jetted Tub),honeymoon suite outdoor private jetted tub,0.97
13598750,1142035537,"Economy Single Room, 1 Twin Bed, Non Smoking",economy single room 1 twin bed non smoking,202105612,"Economy Twin Room, 2 Twin Beds, Non Smoking",economy twin room 2 twin bed non smoking,0.93
13908975,1143520726,Economy Triple Room (#08),economy triple room 08,320776054,Economy Triple Room,economy triple room,0.93
13652223,1142083390,"Room, 2 Bedrooms",room 2 bedroom,201681717,"House, 2 Bedrooms",house 2 bedroom,0.93
13830686,1143424956,"Deluxe Double or Twin Room, 1 King Bed",deluxe double twin room 1 king bed,37500,"Deluxe Double Room, 1 King Bed",deluxe double room 1 king bed,0.96
13578843,1142841235,Junior Suite (Spa),junior suite spa,200987005,Junior Suite with Spa access,junior suite spa access,0.92
13818981,1143416480,"Standard Double Room, 1 Queen Bed, City View",standard double room 1 queen bed city view,314042743,"Standard Room, 1 Queen Bed, City View",standard room 1 queen bed city view,0.93
13445925,1141890044,"Standard Room, 1 Bedroom, Kitchen",standard room 1 bedroom kitchen,201152850,"Suite, 1 Bedroom, Kitchen",suite 1 bedroom kitchen,0.91
13941661,1143599963,"Business Double Room, 1 Double Bed, Non Smoking",business double room 1 double bed non smoking,201347664,"Business Room, 2 Double Beds, Non Smoking",business room 2 double bed non smoking,0.97
13418484,1141847089,"Room, 1 Queen Bed, Accessible, Non Smoking (Mobility, Bathtub w/ Grab Bars)",room 1 queen bed accessible non smoking mobility bathtub w grab bars,200865877,"Room, 1 Queen Bed, Accessible, Non Smoking (Bathtub w/ Grab Bars)",room 1 queen bed accessible non smoking bathtub w grab bars,0.97
13575064,1142836036,Japanese Style Room Non-Smoking,japanese style room nonsmoking,201034766,Japanese Style Room,japanese style room,0.9
13805911,1143363855,"Japanese Style Room B, Non Smoking",japanese style room b non smoking,201033425,"Japanese Style Room, Non Smoking",japanese style room non smoking,0.96
13878788,1143513221,"Studio, Sea View (1)",studio sea view 1,229515085,"Studio, Sea View",studio sea view,0.93
13657417,1142910053,"Luxury Room, 1 Bedroom, Non Smoking, Garden View",luxury room 1 bedroom non smoking garden view,201009633,"Superior Room, 1 Bedroom, Smoking, Garden View",superior room 1 bedroom smoking garden view,0.92
560440,56044004,Classic Single Room with Balcony,classic single room balcony,200497834,"Standard Single Room, Balcony",standard single room balcony,0.93
1030222,103022207,Small Single Room,small single room,200976870,Single Room,single room,0.93
542027,54202702,Triple Room with Balcony and Sea View,triple room balcony sea view,201374250,"Standard Triple Room, Balcony, Sea View (Triple)",standard triple room balcony sea view triple,0.97
13830385,1143423543,"Standard Room, 2 Twin Beds, Terrace",standard room 2 twin bed terrace,201052920,"Standard Room, 2 Twin Beds, View",standard room 2 twin bed view,0.9
13805911,1143363900,Accessible Twin Room (With bath) Non Smoking,accessible twin room bath non smoking,202302154,"Premier Twin Room, Non Smoking (View Bath）",premier twin room non smoking view bath）,0.92
13908975,1143520268,Economy Quadruple Room (#01),economy quadruple room 01,200931490,Economy quadruple room,economy quadruple room,0.96
13851366,1143478848,"Villa, Sea View",villa sea view,202327787,"Standard Villa, Sea View",standard villa sea view,0.95
13431690,1141880023,"Deluxe Single Room, 1 Queen Bed, Non Smoking",deluxe single room 1 queen bed non smoking,200028016,"Deluxe Room, 1 Queen Bed, Non Smoking",deluxe room 1 queen bed non smoking,0.98
7547579,754757913,Two-Bedroom Suite,twobedroom suite,315977558,Two-bedroom apartment Standard,twobedroom apartment standard,0.91
13563054,1142000636,"Comfort Single Room, 1 Twin Bed, Non Smoking",comfort single room 1 twin bed non smoking,201511590,"Comfort Room, 1 Double Bed, Non Smoking",comfort room 1 double bed non smoking,0.94
5708491,1143117237,Triple Room with Pool View,triple room pool view,201159306,"Deluxe Triple Room, Pool View",deluxe triple room pool view,0.95
13910308,1143536886,"Double or Twin Room, Ensuite",double twin room ensuite,217825013,"Standard Double or Twin Room, Ensuite",standard double twin room ensuite,0.97
